temperature_K,axis,wavelength_um,n,k
100,a,5.69,1.5309,0.0027338346
100,a,5.7,1.5303,0.002701011
100,a,5.71,1.5296,0.0026838983
100,a,5.72,1.529,0.0026701946
100,a,5.73,1.5284,0.0026620668
100,a,5.74,1.5278,0.0026385642
100,a,5.75,1.5271,0.002637108
100,a,5.76,1.5265,0.0025913603
100,a,5.77,1.5259,0.0025750427
100,a,5.78,1.5252,0.0025317452
100,a,5.79,1.5246,0.002500528
100,a,5.8,1.5239,0.0024616271
100,a,5.81,1.5233,0.0024436828
100,a,5.82,1.5226,0.0024001783
100,a,5.83,1.522,0.0022509031
100,a,5.84,1.5213,0.0022036297
100,a,5.85,1.5207,0.0021790865
100,a,5.86,1.52,0.0021920616
100,a,5.87,1.5193,0.0022091282
100,a,5.88,1.5187,0.0022072361
100,a,5.89,1.518,0.0022103017
100,a,5.9,1.5173,0.0023382246
100,a,5.91,1.5166,0.0024295873
100,a,5.92,1.516,0.0025594775
100,a,5.93,1.5153,0.0026786164
100,a,5.94,1.5146,0.0028223024
100,a,5.95,1.5139,0.002890766
100,a,5.96,1.5132,0.0029133237
100,a,5.97,1.5125,0.002934418
100,a,5.98,1.5118,0.0028913596
100,a,5.99,1.5111,0.0028167292
100,a,6.0,1.5104,0.0026977585
100,a,6.01,1.5097,0.0025115987
100,a,6.02,1.509,0.002339742
100,a,6.03,1.5083,0.0021161689
100,a,6.04,1.5076,0.0019842752
100,a,6.05,1.5069,0.001843191
100,a,6.06,1.5061,0.0017414753
100,a,6.07,1.5054,0.0016662524
100,a,6.08,1.5047,0.0016120854
100,a,6.09,1.5039,0.0015747085
100,a,6.1,1.5032,0.0015517076
100,a,6.11,1.5025,0.0015400468
100,a,6.12,1.5017,0.0015336844
100,a,6.13,1.501,0.0015399918
100,a,6.14,1.5002,0.0015490723
100,a,6.15,1.4995,0.0015660498
100,a,6.16,1.4987,0.0015839284
100,a,6.17,1.498,0.0016082162
100,a,6.18,1.4972,0.001638425
100,a,6.19,1.4964,0.0016753702
100,a,6.2,1.4957,0.001718975
100,a,6.21,1.4949,0.0017630267
100,a,6.22,1.4941,0.0018046005
100,a,6.23,1.4933,0.0018454197
100,a,6.24,1.4926,0.00188131
100,a,6.25,1.4918,0.0019153938
100,a,6.26,1.491,0.0019519082
100,a,6.27,1.4902,0.0019607955
100,a,6.28,1.4894,0.0019377172
100,a,6.29,1.4886,0.0019283643
100,a,6.3,1.4878,0.0019484212
100,a,6.31,1.487,0.0019290291
100,a,6.32,1.4861,0.0019095924
100,a,6.33,1.4853,0.0018747781
100,a,6.34,1.4845,0.0018332706
100,a,6.35,1.4837,0.0018101138
100,a,6.36,1.4828,0.0018066767
100,a,6.37,1.482,0.0017973386
100,a,6.38,1.4812,0.0017425215
100,a,6.39,1.4803,0.0017236798
100,a,6.4,1.4795,0.0017042033
100,a,6.41,1.4786,0.0016927773
100,a,6.42,1.4778,0.0016797474
100,a,6.43,1.4769,0.0016641567
100,a,6.44,1.4761,0.0016503299
100,a,6.45,1.4752,0.0016359222
100,a,6.46,1.4743,0.0016215585
100,a,6.47,1.4734,0.0016128394
100,a,6.48,1.4726,0.0016103215
100,a,6.49,1.4717,0.0016077565
100,a,6.5,1.4708,0.0016048871
100,a,6.51,1.4699,0.0016031968
100,a,6.52,1.469,0.0016037467
100,a,6.53,1.4681,0.0016069495
100,a,6.54,1.4672,0.0016116731
100,a,6.55,1.4663,0.0016155615
100,a,6.56,1.4654,0.0016158907
100,a,6.57,1.4644,0.0016156221
100,a,6.58,1.4635,0.001621516
100,a,6.59,1.4626,0.0016327458
100,a,6.6,1.4616,0.0016444278
100,a,6.61,1.4607,0.0016534751
100,a,6.62,1.4598,0.0016621381
100,a,6.63,1.4588,0.001676547
100,a,6.64,1.4578,0.00169706
100,a,6.65,1.4569,0.0017171063
100,a,6.66,1.4559,0.0017409382
100,a,6.67,1.455,0.0017611794
100,a,6.68,1.454,0.0017838522
100,a,6.69,1.453,0.0018094304
100,a,6.7,1.452,0.0018374778
100,a,6.71,1.451,0.0018676472
100,a,6.72,1.45,0.0019051167
100,a,6.73,1.449,0.0019439422
100,a,6.74,1.448,0.0019859049
100,a,6.75,1.447,0.0020208952
100,a,6.76,1.446,0.0020575382
100,a,6.77,1.445,0.0020942035
100,a,6.78,1.4439,0.0021273963
100,a,6.79,1.4429,0.0021671528
100,a,6.8,1.4419,0.0021994666
100,a,6.81,1.4408,0.0022132312
100,a,6.82,1.4398,0.0022089959
100,a,6.83,1.4387,0.0022620218
100,a,6.84,1.4376,0.0023145794
100,a,6.85,1.4366,0.0023185048
100,a,6.86,1.4355,0.0023225358
100,a,6.87,1.4344,0.0023349148
100,a,6.88,1.4333,0.0023455836
100,a,6.89,1.4322,0.0023473426
100,a,6.9,1.4311,0.0023520502
100,a,6.91,1.43,0.0023658549
100,a,6.92,1.4289,0.0023798791
100,a,6.93,1.4278,0.0023938833
100,a,6.94,1.4267,0.0024081048
100,a,6.95,1.4256,0.002422398
100,a,6.96,1.4244,0.0024370192
100,a,6.97,1.4233,0.0024517028
100,a,6.98,1.4221,0.0024664239
100,a,6.99,1.421,0.0024814438
100,a,7.0,1.4198,0.00249654
100,a,7.01,1.4186,0.0025117983
100,a,7.02,1.4175,0.0025272309
100,a,7.03,1.4163,0.0025428704
100,a,7.04,1.4151,0.0025585514
100,a,7.05,1.4139,0.002574519
100,a,7.06,1.4127,0.0025906228
100,a,7.07,1.4115,0.0026069647
100,a,7.08,1.4102,0.0026233297
100,a,7.09,1.409,0.0026399302
100,a,7.1,1.4078,0.0026567529
100,a,7.11,1.4065,0.0026737002
100,a,7.12,1.4053,0.0026908955
100,a,7.13,1.404,0.0027081605
100,a,7.14,1.4028,0.0027256754
100,a,7.15,1.4015,0.0027433697
100,a,7.16,1.4002,0.002761414
100,a,7.17,1.3989,0.0027793986
100,a,7.18,1.3976,0.0027977371
100,a,7.19,1.3963,0.0028162649
100,a,7.2,1.395,0.0028350715
100,a,7.21,1.3937,0.0028539926
100,a,7.22,1.3924,0.0028731032
100,a,7.23,1.391,0.0028924232
100,a,7.24,1.3897,0.0029120738
100,a,7.25,1.3883,0.002931907
100,a,7.26,1.3869,0.0029518251
100,a,7.27,1.3856,0.0029722103
100,a,7.28,1.3842,0.0029926533
100,a,7.29,1.3828,0.0030134258
100,a,7.3,1.3814,0.0030341937
100,a,7.31,1.38,0.0030555947
100,a,7.32,1.3786,0.0030770653
100,a,7.33,1.3771,0.0030986187
100,a,7.34,1.3757,0.003120623
100,a,7.35,1.3743,0.0031428809
100,a,7.36,1.3728,0.0031652287
100,a,7.37,1.3713,0.0031880407
100,a,7.38,1.3699,0.0032109674
100,a,7.39,1.3684,0.0032343599
100,a,7.4,1.3669,0.0032580245
100,a,7.41,1.3654,0.0032818159
100,a,7.42,1.3638,0.0033059414
100,a,7.43,1.3623,0.0033304536
100,a,7.44,1.3608,0.0033550548
100,a,7.45,1.3592,0.0033800982
100,a,7.46,1.3577,0.0034055733
100,a,7.47,1.3561,0.0034311949
100,a,7.48,1.3545,0.0034572546
100,a,7.49,1.3529,0.0034836108
100,a,7.5,1.3513,0.0035101043
100,a,7.51,1.3497,0.0035372331
100,a,7.52,1.3481,0.0035644765
100,a,7.53,1.3464,0.0035922452
100,a,7.54,1.3448,0.0036201551
100,a,7.55,1.3431,0.0036485124
100,a,7.56,1.3414,0.003677324
100,a,7.57,1.3397,0.0037064897
100,a,7.58,1.338,0.003735936
100,a,7.59,1.3363,0.0037658261
100,a,7.6,1.3346,0.0037960959
100,a,7.61,1.3328,0.0038266587
100,a,7.62,1.3311,0.0038578703
100,a,7.63,1.3293,0.0038894135
100,a,7.64,1.3275,0.0039213759
100,a,7.65,1.3257,0.0039537112
100,a,7.66,1.3239,0.0039866118
100,a,7.67,1.3221,0.0040198048
100,a,7.68,1.3203,0.0040535145
100,a,7.69,1.3184,0.004087665
100,a,7.7,1.3166,0.00412236
100,a,7.71,1.3147,0.0041573697
100,a,7.72,1.3128,0.0041930997
100,a,7.73,1.3109,0.0042290457
100,a,7.74,1.3089,0.0042659284
100,a,7.75,1.307,0.0043030482
100,a,7.76,1.305,0.0043404281
100,a,7.77,1.3031,0.0043788149
100,a,7.78,1.3011,0.0044175804
100,a,7.79,1.2991,0.004456728
100,a,7.8,1.297,0.0044967923
100,a,7.81,1.295,0.0045371849
100,a,7.82,1.2929,0.0045782959
100,a,7.83,1.2909,0.0046197616
100,a,7.84,1.2888,0.0046622814
100,a,7.85,1.2867,0.0047050295
100,a,7.86,1.2845,0.004748731
100,a,7.87,1.2824,0.0047929542
100,a,7.88,1.2802,0.0048378397
100,a,7.89,1.278,0.0048833005
100,a,7.9,1.2758,0.0049296579
100,a,7.91,1.2736,0.0049766443
100,a,7.92,1.2713,0.0050242285
100,a,7.93,1.2691,0.005072881
100,a,7.94,1.2668,0.0051220719
100,a,7.95,1.2645,0.0051721729
100,a,7.96,1.2622,0.0052228395
100,a,7.97,1.2598,0.0052745169
100,a,7.98,1.2574,0.0053270772
100,a,7.99,1.255,0.0053801819
100,a,8.0,1.2526,0.0054342225
100,a,8.01,1.2502,0.0054894408
100,a,8.02,1.2477,0.005545504
100,a,8.03,1.2452,0.0056022046
100,a,8.04,1.2427,0.0056598582
100,a,8.05,1.2402,0.0057188221
100,a,8.06,1.2376,0.005778624
100,a,8.07,1.235,0.005839506
100,a,8.08,1.2324,0.0059013156
100,a,8.09,1.2298,0.0059641593
100,a,8.1,1.2271,0.0060280692
100,a,8.11,1.2245,0.0060931761
100,a,8.12,1.2217,0.0061593218
100,a,8.13,1.219,0.006226717
100,a,8.14,1.2162,0.0062955802
100,a,8.15,1.2134,0.0063649717
100,a,8.16,1.2106,0.0064363714
100,a,8.17,1.2077,0.0065090929
100,a,8.18,1.2048,0.0065826832
100,a,8.19,1.2019,0.0066576656
100,a,8.2,1.199,0.0067344347
100,a,8.21,1.196,0.0068118383
100,a,8.22,1.193,0.0068914585
100,a,8.23,1.1899,0.0069718754
100,a,8.24,1.1868,0.0070549956
100,a,8.25,1.1837,0.0071389125
100,a,8.26,1.1805,0.0072245019
100,a,8.27,1.1774,0.0073115585
100,a,8.28,1.1741,0.0074009598
100,a,8.29,1.1709,0.0074913142
100,a,8.3,1.1676,0.007583737
100,a,8.31,1.1642,0.0076783967
100,a,8.32,1.1608,0.007774515
100,a,8.33,1.1574,0.0078733545
100,a,8.34,1.154,0.007973317
100,a,8.35,1.1505,0.0080764494
100,a,8.36,1.1469,0.0081806648
100,a,8.37,1.1433,0.0082874863
100,a,8.38,1.1397,0.0083968312
100,a,8.39,1.136,0.0085075049
100,a,8.4,1.1323,0.0086216734
100,a,8.41,1.1285,0.0087383796
100,a,8.42,1.1247,0.0088571065
100,a,8.43,1.1208,0.0089785745
100,a,8.44,1.1169,0.0091031418
100,a,8.45,1.1129,0.0092301457
100,a,8.46,1.1089,0.0093603134
100,a,8.47,1.1048,0.0094928244
100,a,8.48,1.1007,0.0096285467
100,a,8.49,1.0965,0.0097677365
100,a,8.5,1.0923,0.0099107578
100,a,8.51,1.0879,0.010057252
100,a,8.52,1.0836,0.010206519
100,a,8.53,1.0791,0.010360111
100,a,8.54,1.0746,0.010516561
100,a,8.55,1.0701,0.010677698
100,a,8.56,1.0655,0.010843369
100,a,8.57,1.0608,0.011010883
100,a,8.58,1.056,0.011185368
100,a,8.59,1.0512,0.011362631
100,a,8.6,1.0462,0.011544615
100,a,8.61,1.0413,0.011732602
100,a,8.62,1.0362,0.01192581
100,a,8.63,1.031,0.012123832
100,a,8.64,1.0258,0.01232721
100,a,8.65,1.0205,0.012536179
100,a,8.66,1.0151,0.012750791
100,a,8.67,1.0096,0.012972275
100,a,8.68,1.004,0.013198317
100,a,8.69,0.99834,0.01343332
100,a,8.7,0.99256,0.013674243
100,a,8.71,0.98669,0.013922288
100,a,8.72,0.98071,0.014178515
100,a,8.73,0.97462,0.014442904
100,a,8.74,0.96842,0.014713222
100,a,8.75,0.96211,0.014995386
100,a,8.76,0.95568,0.01528507
100,a,8.77,0.94914,0.015584624
100,a,8.78,0.94246,0.015894061
100,a,8.79,0.93566,0.016213686
100,a,8.8,0.92872,0.016543092
100,a,8.81,0.92164,0.016884211
100,a,8.82,0.91442,0.017240692
100,a,8.83,0.90705,0.017607216
100,a,8.84,0.89952,0.017987821
100,a,8.85,0.89183,0.018379059
100,a,8.86,0.88398,0.018791866
100,a,8.87,0.87595,0.019218285
100,a,8.88,0.86775,0.019658781
100,a,8.89,0.85935,0.02011794
100,a,8.9,0.85076,0.020598407
100,a,8.91,0.84196,0.02109609
100,a,8.92,0.83295,0.021617621
100,a,8.93,0.82372,0.022159224
100,a,8.94,0.81425,0.022729488
100,a,8.95,0.80454,0.023322866
100,a,8.96,0.79457,0.0239428
100,a,8.97,0.78434,0.024597026
100,a,8.98,0.77381,0.025281446
100,a,8.99,0.76299,0.026002478
100,a,9.0,0.75186,0.02675702
100,a,9.01,0.74039,0.027556715
100,a,9.02,0.72857,0.028400579
100,a,9.03,0.71637,0.029291701
100,a,9.04,0.70377,0.030234419
100,a,9.05,0.69075,0.031231742
100,a,9.06,0.67728,0.032301609
100,a,9.07,0.66331,0.033443382
100,a,9.08,0.64883,0.034655646
100,a,9.09,0.63377,0.035960384
100,a,9.1,0.61811,0.037359962
100,a,9.11,0.60177,0.038878056
100,a,9.12,0.58471,0.040522445
100,a,9.13,0.56684,0.042311405
100,a,9.14,0.54809,0.044248832
100,a,9.15,0.52834,0.046407954
100,a,9.16,0.50748,0.048787475
100,a,9.17,0.48535,0.051437609
100,a,9.18,0.46177,0.054411819
100,a,9.19,0.43648,0.057749628
100,a,9.2,0.40916,0.061612325
100,a,9.21,0.37938,0.066117734
100,a,9.22,0.34651,0.071438091
100,a,9.23,0.30958,0.077837394
100,a,9.24,0.26703,0.085709102
100,a,9.25,0.21607,0.095557139
100,a,9.26,0.15175,0.10861058
100,a,9.27,0.083479,0.12681196
100,a,9.28,0.054211,0.1908716
100,a,9.29,0.043523,0.25015301
100,a,9.3,0.038201,0.30035342
100,a,9.31,0.035083,0.3441357
100,a,9.32,0.033099,0.38369083
100,a,9.33,0.031787,0.42018102
100,a,9.34,0.030912,0.45456017
100,a,9.35,0.030339,0.48727725
100,a,9.36,0.029986,0.51846073
100,a,9.37,0.029798,0.54840864
100,a,9.38,0.029739,0.57746633
100,a,9.39,0.029782,0.60575834
100,a,9.4,0.029909,0.63339307
100,a,9.41,0.030103,0.66044297
100,a,9.42,0.030354,0.68685001
100,a,9.43,0.030654,0.71290345
100,a,9.44,0.030995,0.73866533
100,a,9.45,0.031371,0.76419271
100,a,9.46,0.031779,0.78951729
100,a,9.47,0.032214,0.81443181
100,a,9.48,0.032675,0.83922178
100,a,9.49,0.033158,0.8639313
100,a,9.5,0.033661,0.88859805
100,a,9.51,0.034185,0.91326002
100,a,9.52,0.034727,0.93779535
100,a,9.53,0.035287,0.96224445
100,a,9.54,0.035866,0.98676068
100,a,9.55,0.036462,1.011396
100,a,9.56,0.037076,1.036114
100,a,9.57,0.037709,1.0607119
100,a,9.58,0.038361,1.0857424
100,a,9.59,0.039034,1.1106838
100,a,9.6,0.039728,1.13586
100,a,9.61,0.040445,1.1611638
100,a,9.62,0.041186,1.186659
100,a,9.63,0.041953,1.2124446
100,a,9.64,0.042748,1.2383824
100,a,9.65,0.043574,1.2646234
100,a,9.66,0.044432,1.2912094
100,a,9.67,0.045326,1.3179052
100,a,9.68,0.046258,1.3452386
100,a,9.69,0.047231,1.3727884
100,a,9.7,0.04825,1.4006981
100,a,9.71,0.049317,1.4291183
100,a,9.72,0.050439,1.4577951
100,a,9.73,0.05162,1.487209
100,a,9.74,0.052866,1.5169407
100,a,9.75,0.054183,1.5472608
100,a,9.76,0.055579,1.578203
100,a,9.77,0.057061,1.6096896
100,a,9.78,0.058639,1.6419242
100,a,9.79,0.060322,1.6748669
100,a,9.8,0.06212,1.708467
100,a,9.81,0.064045,1.7428702
100,a,9.82,0.066109,1.7779955
100,a,9.83,0.068325,1.8142444
100,a,9.84,0.070707,1.8513071
100,a,9.85,0.073269,1.8894515
100,a,9.86,0.076027,1.9287093
100,a,9.87,0.078999,1.9688594
100,a,9.88,0.082203,2.0107085
100,a,9.89,0.08566,2.0536443
100,a,9.9,0.089393,2.0980526
100,a,9.91,0.093428,2.1442058
100,a,9.92,0.097796,2.1920344
100,a,9.93,0.10253,2.2414373
100,a,9.94,0.10767,2.2928517
100,a,9.95,0.11326,2.3470267
100,a,9.96,0.11937,2.4026985
100,a,9.97,0.12604,2.4615237
100,a,9.98,0.13337,2.5233127
100,a,9.99,0.14145,2.5878128
100,a,10.0,0.15038,2.6558129
100,a,10.01,0.16034,2.7278131
100,a,10.02,0.17146,2.8042132
100,a,10.03,0.18398,2.8856133
100,a,10.04,0.19818,2.9725134
100,a,10.05,0.2144,3.0658135
100,a,10.06,0.23307,3.1663137
100,a,10.07,0.25476,3.2751138
100,a,10.081,0.28021,3.3936139
100,a,10.091,0.31042,3.523314
100,a,10.101,0.34672,3.6663142
100,a,10.111,0.391,3.8252143
100,a,10.121,0.44593,4.0031144
100,a,10.132,0.51545,4.2044145
100,a,10.142,0.60547,4.4342147
100,a,10.152,0.72532,4.6997148
100,a,10.163,0.89022,5.0097149
100,a,10.173,1.1262,5.3741151
100,a,10.183,1.4794,5.8005152
100,a,10.194,2.0339,6.2786153
100,a,10.204,2.9304,6.7238155
100,a,10.215,4.3,6.8296156
100,a,10.225,5.8322,6.0436158
100,a,10.235,6.5975,4.4820159
100,a,10.246,6.4488,3.0777161
100,a,10.256,5.9423,2.1615162
100,a,10.267,5.3943,1.6027163
100,a,10.277,4.8904,1.2568165
100,a,10.288,4.4381,1.0383166
100,a,10.299,4.0251,0.90210679
100,a,10.309,3.6347,0.82586693
100,a,10.32,3.249,0.80232709
100,a,10.331,2.8481,0.83852725
100,a,10.341,2.4119,0.96429739
100,a,10.352,1.9409,1.2535176
100,a,10.363,1.5402,1.7991177
100,a,10.373,1.374,2.5440179
100,a,10.384,1.47,3.397718
100,a,10.395,1.8997,4.3854182
100,a,10.406,3.0114,5.4775184
100,a,10.417,5.4166,5.7413185
100,a,10.428,7.1025,3.5797187
100,a,10.438,6.6721,1.8118188
100,a,10.449,5.9871,1.039919
100,a,10.46,5.4569,0.67755919
100,a,10.471,5.0615,0.48196936
100,a,10.482,4.758,0.36411954
100,a,10.493,4.5171,0.28702971
100,a,10.504,4.3201,0.23336989
100,a,10.515,4.155,0.19416007
100,a,10.526,4.014,0.16441025
100,a,10.537,3.8914,0.14114043
100,a,10.549,3.7836,0.12247062
100,a,10.56,3.6876,0.10719081
100,a,10.571,3.6013,0.09447499
100,a,10.582,3.5232,0.083752175
100,a,10.593,3.4519,0.074609361
100,a,10.604,3.3864,0.066742549
100,a,10.616,3.326,0.059926754
100,a,10.627,3.27,0.053987944
100,a,10.638,3.2178,0.048790136
100,a,10.65,3.1691,0.044227346
100,a,10.661,3.1234,0.040211539
100,a,10.672,3.0805,0.036671735
100,a,10.684,3.04,0.033547949
100,a,10.695,3.0017,0.030788146
100,a,10.707,2.9654,0.028349363
100,a,10.718,2.931,0.026192564
100,a,10.73,2.8982,0.024283784
100,a,10.741,2.867,0.022593987
100,a,10.753,2.8372,0.02109421
100,a,10.764,2.8087,0.019762415
100,a,10.776,2.7814,0.018577641
100,a,10.787,2.7553,0.01751885
100,a,10.799,2.7302,0.016572078
100,a,10.811,2.7061,0.015720309
100,a,10.823,2.6829,0.014953541
100,a,10.834,2.6605,0.014258755
100,a,10.846,2.639,0.01362799
100,a,10.858,2.6182,0.013052226
100,a,10.87,2.5981,0.012524464
100,a,10.881,2.5787,0.012040684
100,a,10.893,2.5599,0.011594925
100,a,10.905,2.5417,0.011183168
100,a,10.917,2.5241,0.010800412
100,a,10.929,2.507,0.010446658
100,a,10.941,2.4904,0.010115905
100,a,10.953,2.4743,0.0098081547
100,a,10.965,2.4586,0.0095204055
100,a,10.977,2.4434,0.009250958
100,a,10.989,2.4286,0.0089981121
100,a,11.001,2.4141,0.0087604678
100,a,11.013,2.4001,0.0085367252
100,a,11.025,2.3864,0.0083256843
100,a,11.038,2.373,0.0081263669
100,a,11.05,2.36,0.0079376294
100,a,11.062,2.3473,0.0077586936
100,a,11.074,2.3348,0.0075889595
100,a,11.086,2.3227,0.0074276272
100,a,11.099,2.3108,0.007274119
100,a,11.111,2.2992,0.0071277901
100,a,11.123,2.2878,0.006988363
100,a,11.136,2.2767,0.0068553605
100,a,11.148,2.2658,0.0067283369
100,a,11.161,2.2551,0.0066070384
100,a,11.173,2.2447,0.0064910184
100,a,11.186,2.2344,0.0063802237
100,a,11.198,2.2243,0.0062743074
100,a,11.211,2.2144,0.0061732167
100,a,11.223,2.2047,0.006076504
100,a,11.236,2.1952,0.0059843172
100,a,11.249,2.1858,0.0058963326
100,a,11.261,2.1766,0.0058124255
100,a,11.274,2.1675,0.0057326448
100,a,11.287,2.1586,0.0056568662
100,a,11.299,2.1499,0.0055849648
100,a,11.312,2.1412,0.0055169903
100,a,11.325,2.1327,0.0054529179
100,a,11.338,2.1243,0.0053926476
100,a,11.351,2.116,0.0053362795
100,a,11.364,2.1078,0.0052839135
100,a,11.377,2.0998,0.0052355497
100,a,11.39,2.0918,0.005191388
100,a,11.403,2.0839,0.0051513284
100,a,11.416,2.0761,0.0051158711
100,a,11.429,2.0684,0.0050849159
100,a,11.442,2.0608,0.0050588629
100,a,11.455,2.0533,0.005038112
100,a,11.468,2.0458,0.0050229634
100,a,11.481,2.0383,0.005013817
100,a,11.494,2.0309,0.0050113728
100,a,11.507,2.0236,0.0050162308
100,a,11.521,2.0163,0.0050293188
100,a,11.534,2.009,0.0050514814
100,a,11.547,2.0017,0.0050841463
100,a,11.561,1.9945,0.0051287418
100,a,11.574,1.9872,0.0051872113
100,a,11.587,1.9799,0.0052617831
100,a,11.601,1.9726,0.0053555861
100,a,11.614,1.9652,0.0054721626
100,a,11.628,1.9578,0.0056165706
100,a,11.641,1.9502,0.0057949519
100,a,11.655,1.9425,0.006015465
100,a,11.669,1.9346,0.0062892808
100,a,11.682,1.9265,0.0066311694
100,a,11.696,1.918,0.0070620904
100,a,11.71,1.9092,0.0076114141
100,a,11.723,1.8999,0.0083220099
100,a,11.737,1.8899,0.0092583388
100,a,11.751,1.879,0.01052067
100,a,11.765,1.8669,0.012271105
100,a,11.779,1.8531,0.014786542
100,a,11.792,1.8369,0.01856895
100,a,11.806,1.817,0.024607393
100,a,11.82,1.7915,0.035041838
100,a,11.834,1.7568,0.055160286
100,a,11.848,1.7084,0.10027174
100,a,11.862,1.7163,0.21628219
100,a,11.876,1.8773,0.15968265
100,a,11.891,2.0046,0.27536314
100,a,11.905,2.0987,0.1470336
100,a,11.919,2.0446,0.073701065
100,a,11.933,2.0037,0.043765533
100,a,11.947,1.9743,0.029271003
100,a,11.962,1.9523,0.02127651
100,a,11.976,1.9349,0.016429987
100,a,11.99,1.9206,0.013277466
100,a,12.005,1.9084,0.011114983
100,a,12.019,1.8977,0.009567068
100,a,12.034,1.8881,0.008420591
100,a,12.048,1.8794,0.0075472822
100,a,12.063,1.8713,0.0068663117
100,a,12.077,1.8638,0.0063246088
100,a,12.092,1.8567,0.0058862447
100,a,12.107,1.8499,0.005526184
100,a,12.121,1.8435,0.0052265903
100,a,12.136,1.8373,0.0049745361
100,a,12.151,1.8313,0.0047600852
100,a,12.165,1.8255,0.0045762007
100,a,12.18,1.8198,0.0044171564
100,a,12.195,1.8143,0.0042787155
100,a,12.21,1.8089,0.0041572779
100,a,12.225,1.8036,0.0040501438
100,a,12.24,1.7985,0.0039553132
100,a,12.255,1.7934,0.0038707859
100,a,12.27,1.7884,0.0037952621
100,a,12.285,1.7835,0.0037274417
100,a,12.3,1.7786,0.0036664248
100,a,12.315,1.7738,0.0036113114
100,a,12.33,1.769,0.0035614014
100,a,12.346,1.7643,0.0035162347
100,a,12.361,1.7597,0.0034751319
100,a,12.376,1.7551,0.0034377327
100,a,12.392,1.7505,0.0034036773
100,a,12.407,1.746,0.0033725853
100,a,12.422,1.7415,0.0033442969
100,a,12.438,1.737,0.0033185531
100,a,12.453,1.7326,0.0032949719
100,a,12.469,1.7282,0.0032736359
100,a,12.484,1.7238,0.0032541621
100,a,12.5,1.7194,0.003236534
100,a,12.516,1.7151,0.0032206099
100,a,12.531,1.7107,0.0032061473
100,a,12.547,1.7064,0.0031932311
100,a,12.563,1.7022,0.003181719
100,a,12.579,1.6979,0.0031715111
100,a,12.594,1.6936,0.0031624636
100,a,12.61,1.6894,0.0031546636
100,a,12.626,1.6852,0.0031479677
100,a,12.642,1.681,0.0031422759
100,a,12.658,1.6767,0.0031376883
100,a,12.674,1.6725,0.0031341049
100,a,12.69,1.6684,0.0031313256
100,a,12.706,1.6642,0.0031295505
100,a,12.723,1.66,0.0031287252
100,a,12.739,1.6558,0.0031286588
100,a,12.755,1.6517,0.0031293965
100,a,12.771,1.6475,0.0031310384
100,a,12.788,1.6433,0.0031334312
100,a,12.804,1.6392,0.0031366818
100,a,12.821,1.635,0.003140584
100,a,12.837,1.6309,0.0031453433
100,a,12.853,1.6267,0.0031507069
100,a,12.87,1.6225,0.0031569228
100,a,12.887,1.6184,0.0031638435
100,a,12.903,1.6142,0.0031714204
100,a,12.92,1.61,0.0031797505
100,a,12.937,1.6058,0.0031888854
100,a,12.953,1.6017,0.0031985757
100,a,12.97,1.5975,0.00320902
100,a,12.987,1.5933,0.0032202692
100,a,13.004,1.5891,0.0032321232
100,a,13.021,1.5849,0.0032446822
100,a,13.038,1.5806,0.003257946
100,a,13.055,1.5764,0.0032720147
100,a,13.072,1.5722,0.0032866882
100,a,13.089,1.5679,0.0033021667
100,a,13.106,1.5637,0.0033183501
100,a,13.123,1.5594,0.0033352384
100,a,13.141,1.5551,0.0033528844
100,a,13.158,1.5508,0.0033712829
100,a,13.175,1.5465,0.0033904863
100,a,13.193,1.5421,0.0034104482
100,a,13.21,1.5378,0.0034310618
100,a,13.228,1.5334,0.0034526345
100,a,13.245,1.529,0.0034749584
100,a,13.263,1.5246,0.0034980419
100,a,13.28,1.5202,0.003522076
100,a,13.298,1.5157,0.0035468704
100,a,13.316,1.5112,0.0035725705
100,a,13.333,1.5067,0.0035991201
100,a,13.351,1.5022,0.0036266311
100,a,13.369,1.4977,0.0036550476
100,a,13.387,1.4931,0.0036843698
100,a,13.405,1.4885,0.0037146976
100,a,13.423,1.4839,0.0037459311
100,a,13.441,1.4792,0.0037782702
100,a,13.459,1.4746,0.003811615
100,a,13.477,1.4698,0.0038460654
100,a,13.495,1.4651,0.0038815214
100,a,13.514,1.4603,0.0039181423
100,a,13.532,1.4555,0.0039559101
100,a,13.55,1.4507,0.0039948835
100,a,13.569,1.4458,0.0040351227
100,a,13.587,1.4409,0.0040765078
100,a,13.605,1.4359,0.0041191986
100,a,13.624,1.4309,0.0041633561
100,a,13.643,1.4259,0.0042088201
100,a,13.661,1.4208,0.0042556286
100,a,13.68,1.4157,0.0043039049
100,a,13.699,1.4105,0.0043537876
100,a,13.717,1.4053,0.0044051139
100,a,13.736,1.4,0.004458109
100,a,13.755,1.3947,0.0045128105
100,a,13.774,1.3893,0.0045692184
100,a,13.793,1.3839,0.0046274327
100,a,13.812,1.3785,0.0046874533
100,a,13.831,1.3729,0.0047494804
100,a,13.85,1.3673,0.0048134139
100,a,13.87,1.3617,0.0048795191
100,a,13.889,1.356,0.0049477658
100,a,13.908,1.3502,0.0050181188
100,a,13.928,1.3444,0.0050909447
100,a,13.947,1.3385,0.0051661109
100,a,13.966,1.3325,0.0052438835
100,a,13.986,1.3264,0.00532423
100,a,14.006,1.3203,0.0054073836
