T_M,s,Q_pr
3500.0,0.9525354733585204,0.9999999996851321
3500.0,1.396243583714055,0.999999999954363
3500.0,2.046638891241483,1.0
3500.0,3.0,1.0
3800.0,1e-06,1.0785052589086768
3800.0,1.465817938297957e-06,0.9300282061338652
3800.0,2.148622228236069e-06,0.7962507121411716
3800.0,3.149489004774151e-06,0.694214029006161
3800.0,4.61657747967013e-06,0.6170168780801395
3800.0,6.767062083242849e-06,0.5649217340239056
3800.0,9.919280991193291e-06,0.526373184769218
3800.0,1.4539860011909036e-05,0.4969307906732063
3800.0,2.1312787625797413e-05,0.47688962647142924
3800.0,3.1240666417028575e-05,0.4627751978061327
3800.0,4.5793129238462956e-05,0.45223845940867524
3800.0,6.712439028853553e-05,0.44465240287906105
3800.0,9.839213538224856e-05,0.4396805542446008
3800.0,0.0001442249570307409,0.4367262727790923
3800.0,0.00021140752916591187,0.4347467527247813
3800.0,0.00030988494854264186,0.43357096425302993
3800.0,0.0004542349163823433,0.43317499962642164
3800.0,0.0006658256886345107,0.4423306954790462
3800.0,0.000975979238180055,0.5047162877896731
3800.0,0.0014306078747306974,0.6401543364066624
3800.0,0.0020970106854505707,0.7979470110001171
3800.0,0.0030738358795359385,0.9116406794350471
3800.0,0.004505683771607652,0.972302605873989
3800.0,0.006604512096720485,0.9966428591419784
3800.0,0.009681012305078729,0.9996286121044906
3800.0,0.014190601497667654,0.9998592505104846
3800.0,0.02080083823051906,0.9999612465158422
3800.0,0.030490241809928712,0.9999938811191675
3800.0,0.04469314338803587,0.999998267566719
3800.0,0.06551201129710572,0.9999992272984666
3800.0,0.09602868133327577,0.9999997117204129
3800.0,0.14076056368941353,0.9999999023496459
3800.0,0.2063293592608744,0.9999999681699286
3800.0,0.3024412760021134,0.9999999900285098
3800.0,0.4433238476456204,0.9999999969425317
3800.0,0.6498320483542196,0.9999999990363418
3800.0,0.9525354733585204,0.9999999997539183
3800.0,1.396243583714055,0.9999999999643346
3800.0,2.046638891241483,1.0
3800.0,3.0,1.0
4100.0,1e-06,1.0528458166231947
4100.0,1.465817938297957e-06,0.9030522169853288
4100.0,2.148622228236069e-06,0.7752798889292265
4100.0,3.149489004774151e-06,0.6791976082342172
4100.0,4.61657747967013e-06,0.6061431488007754
4100.0,6.767062083242849e-06,0.5572520943684708
4100.0,9.919280991193291e-06,0.5208101885603932
4100.0,1.4539860011909036e-05,0.49304938063100584
4100.0,2.1312787625797413e-05,0.4741060838846616
4100.0,3.1240666417028575e-05,0.46078525380409646
